Locus_ID,Assembly_chainid,Assembly_speciestaxid
NZ_CP020740,2097715,265293
NZ_HF677572,723785,438
NZ_AP014882,241585,438
NZ_AP014883,241585,438
NZ_AP014884,241585,438
NZ_AP014885,241585,438
NZ_CP015165,1766235,438
NZ_CP015166,1766235,438
NZ_CP015167,1766235,438
NZ_CP021525,2173775,438
NZ_CP021526,2173775,438
NZ_CP021527,2173775,438
NZ_CP015169,1766255,438
NZ_CP015170,1766255,438
NZ_CP015171,1766255,438
NZ_CP021510,2173735,438
NZ_CP021511,2173735,438
NZ_CP021512,2173735,438
NZ_CP021513,2173735,438
NZ_CP021514,2173735,438
NZ_CP021923,2202135,438
NZ_CP021924,2202135,438
NZ_CP021925,2202135,438
NZ_CP014688,2006565,1076596
NZ_LN606601,1499615,446692
NZ_CP011121,1628715,1633874
NZ_CP011122,1628715,1633874
NZ_CP011123,1628715,1633874
NZ_CP014059,1558755,85698
NZ_CP005987,175575,33059
NZ_CP005988,175575,33059
NZ_CP005989,175575,33059
NZ_CP021360,2157165,1662456
NZ_CP021363,2157185,1662457
NZ_CP021364,2157185,1662457
NZ_CP021365,2157185,1662457
NZ_CP021367,2157125,1662458
NZ_CP021368,2157125,1662458
NZ_CP021369,2157125,1662458
NZ_CP021370,2157125,1662458
NZ_CP021649,2176815,1858609
NZ_CP021650,2176815,1858609
NZ_CP021651,2176815,1858609
NZ_CP012007,1077655,470
NZ_CP012008,1077655,470
NZ_CP012005,1077675,470
NZ_LN865144,1457535,470
NZ_LN997847,1517645,470
NZ_CP007713,786735,470
NZ_CP007714,786735,470
NZ_AP014650,828935,470
NZ_CP020589,2082685,470
NZ_CP020573,2082705,470
NZ_CP020575,2082705,470
NZ_CP015365,1636235,470
NZ_CP015366,1636235,470
NZ_CP010398,814345,470
NZ_CP010399,814345,470
NZ_CP010400,814345,470
NZ_CP010782,830055,470
NZ_CP021783,2210065,470
NZ_CP021784,2210065,470
NZ_CP021785,2210065,470
NZ_CP021786,2210065,470
NZ_CP021787,2210065,470
NZ_CP008707,963815,470
NZ_CP008708,963815,470
NZ_CP008709,963815,470
NZ_CP015122,2116925,470
NZ_CP008850,695855,470
NZ_CP008851,695855,470
NZ_CP018255,1896005,470
NZ_CP018257,1895985,470
NZ_CP021348,1077965,470
NZ_LT594096,900088705,470
NZ_CP020585,2082645,470
NZ_CP016296,1922205,470
NZ_CP016297,1922205,470
NZ_CP016299,1922225,470
NZ_CP016301,1922245,470
NZ_CP016302,1922245,470
NZ_CP012953,1399655,470
NZ_CP012955,1399655,470
NZ_CP012956,1399655,470
NZ_CP012954,1399655,470
NZ_CP018144,1887305,470
NZ_CP020596,2082785,470
NZ_CP020582,2082625,470
NZ_CP020583,2082625,470
NZ_CP017643,1806345,470
NZ_CP017645,1806365,470
NZ_CP017647,1806385,470
NZ_CP017649,1806405,470
NZ_CP017651,1806425,470
NZ_CP017653,1806445,470
NZ_CP017657,1806485,470
NZ_CP013925,1514375,470
NZ_CP018678,1908295,470
NZ_CP018679,1908295,470
NZ_CP015484,939415,470
NZ_CP015485,939415,470
NZ_CP015486,939415,470
NZ_CP020577,2082865,470
NZ_CP020576,2082865,470
NZ_CP020580,2082885,470
NZ_CP020594,2082825,470
NZ_CP020593,2082725,470
NZ_CP018422,1902375,470
NZ_CP010780,1026965,470
NZ_CP014216,1543995,470
NZ_CP014217,1543995,470
NZ_CP020001,2055515,471
NZ_LT605060,900093475,471
NZ_CP018872,1932555,29430
NZ_CP018873,1932555,29430
NZ_CP010352,1484935,40214
NZ_CP010353,1484935,40214
NZ_CP010354,1484935,40214
NZ_CP010355,1484935,40214
NZ_CP010356,1484935,40214
NZ_CP010357,1484935,40214
NZ_CP010358,1484935,40214
NZ_CP010351,1484935,40214
NZ_CP010903,814165,106654
NZ_CP010369,NA,NA
NZ_CP020587,2082665,106654
NZ_CP014478,1577285,48296
NZ_CP014479,1577285,48296
NZ_CP021429,2158945,48296
NZ_CP015147,1617545,48296
NZ_CP015148,1617545,48296
NZ_CP015146,1617545,48296
NZ_CP017939,2012285,48296
NZ_CP015616,1971565,108981
NZ_CP015617,1971565,108981
NZ_CP015618,1971565,108981
NZ_CP015619,1971565,108981
NZ_CP015620,1971565,108981
NZ_CP015621,1971565,108981
NZ_CP016897,1953195,487316
NZ_CP016898,1953195,487316
NZ_CP016899,1953195,487316
NZ_CP016900,1953195,487316
NZ_CP016901,1953195,487316
NZ_CP016902,1953195,487316
NZ_CP016903,1953195,487316
NZ_CP015595,1647675,1608473
NZ_CP015111,1612555,1407071
NZ_CP015112,1612555,1407071
NZ_CP016078,1941645,1612551
NZ_CP003916,521505,302406
NZ_CP016381,1687125,644
NZ_CP010948,940915,644
NZ_CP010949,940915,644
NZ_CP010950,940915,644
NZ_CP013966,1518775,644
NZ_CP013967,1518775,644
NZ_CP013968,1518775,644
NZ_CP013969,1518775,644
NZ_CP013179,1455365,644
NZ_CP013180,1455365,644
NZ_CP013181,1455365,644
NZ_CP007568,287215,651
NZ_CP022170,2214245,645
NZ_CP022171,2214245,645
NZ_CP022172,2214245,645
NZ_CP022173,2214245,645
NZ_CP022174,2214245,645
NZ_CP022176,2214305,645
NZ_CP022177,2214305,645
NZ_CP022178,2214305,645
NZ_CP022179,2214305,645
NZ_CP022180,2214305,645
NZ_CP022182,2214265,645
NZ_CP022183,2214265,645
NZ_CP022184,2214265,645
NZ_CP022185,2214265,645
NZ_CP017144,2313065,645
NZ_CP017145,2313065,645
NZ_CP021655,2180335,697046
NZ_CP021656,2180335,697046
NZ_CP021657,2180335,697046
NZ_CP021658,2180335,697046
NZ_CP014775,1634325,654
NZ_CP016500,1713475,1842536
NZ_CP011248,971565,358
NZ_CP011249,971565,358
NZ_CP013143,967305,511
NZ_LN554849,953695,80852
NZ_LN554851,953695,80852
NZ_LN554850,953695,80852
NZ_LN554848,953695,80852
NZ_CP010428,815225,594679
NZ_CP012203,1578515,28108
NZ_CP018025,1886395,314275
NZ_CP018028,1886415,314275
NZ_CP018030,1886435,314275
NZ_CP013929,1562315,314275
NZ_CP013927,1562115,233316
NZ_CP015006,1605015,83263
NZ_CP015007,1605015,83263
NZ_CP015008,1605015,83263
NZ_CP015009,1605015,83263
NZ_CP008954,732925,208439
NZ_CP011457,1277295,1647413
NZ_CP015439,1634285,294699
NZ_CP015440,1634285,294699
NZ_CP021839,2197485,33934
NZ_CP015437,1634305,1490057
NZ_CP022541,2237555,74033
NZ_CP022542,2237555,74033
NZ_CP022543,2237555,74033
NZ_LN890657,900066015,1806508
NZ_CP022516,2234495,616991
NZ_CP013201,1445575,656366
NZ_CP012751,1302565,256701
NZ_CP013746,755585,595593
NZ_CP012478,1281315,1704044
NZ_CP012477,1281315,1704044
NZ_CP011006,950575,1618207
NZ_CP015733,1750145,1849032
NZ_CP015734,1750145,1849032
NZ_CP015735,1750145,1849032
NZ_CP013298,1454985,1652545
NZ_CP013299,1454985,1652545
NZ_CP017422,1854365,1806905
NZ_CP017423,1854365,1806905
NZ_CP017424,1854365,1806905
NZ_CP017425,1854365,1806905
NZ_CP017426,1854365,1806905
NZ_CP013748,1484605,121292
NZ_CP006368,1442755,1349819
NZ_CP006369,1442755,1349819
NZ_CP006370,1442755,1349819
NZ_CP006371,1442755,1349819
NZ_CP006372,1442755,1349819
NZ_CP006373,1442755,1349819
NZ_CP006374,1442755,1349819
NZ_CP006375,1442755,1349819
NZ_CP007794,632475,192
NZ_CP007795,632475,192
NZ_CP007796,632475,192
NZ_CP007797,632475,192
NZ_CP007798,632475,192
NZ_CP012915,1315015,192
NZ_CP012916,1315015,192
NZ_CP012917,1315015,192
NZ_CP012918,1315015,192
NZ_CP012919,1315015,192
NZ_CP010416,817975,353
NZ_CP010417,817975,353
NZ_CP010418,817975,353
NZ_CP010419,817975,353
NZ_CP010420,817975,353
NZ_CP010421,817975,353
NZ_CP011837,2220155,353
NZ_CP011838,2220155,353
NZ_CP011836,2220155,353
NZ_CP013728,1483885,1390
NZ_CP014701,1586105,1390
NZ_CP021506,2173635,1390
NZ_AP014834,2356575,1392
NZ_AP014835,2356575,1392
NZ_CP009540,832635,1392
NZ_CP006743,583105,1392
NZ_CP006744,583105,1392
NZ_CP009314,833275,1392
NZ_CP009316,833275,1392
NZ_CP009597,832785,1392
NZ_CP007664,742895,1392
NZ_CP007665,742895,1392
NZ_CP023002,2277915,1392
NZ_CP023003,2277915,1392
NZ_CP007617,742655,1392
NZ_CP009901,832965,1392
NZ_CP009900,832965,1392
NZ_CP010853,875715,1392
NZ_CP010854,875715,1392
NZ_CP010793,830095,1392
NZ_CP010794,830095,1392
NZ_CP009980,833065,1392
NZ_CP009979,833065,1392
NZ_CP009543,832665,1392
NZ_CP009542,832665,1392
NZ_CP009699,832725,1392
NZ_CP009698,832725,1392
NZ_CP010321,833125,1392
NZ_CP010320,833125,1392
NZ_CP008847,725325,1392
NZ_CP008848,725325,1392
NZ_CP009330,832465,1392
NZ_CP009329,832465,1392
NZ_CP009340,832505,1392
NZ_CP009339,832505,1392
NZ_CP009324,832425,1392
NZ_CP009475,832585,1392
NZ_CP009696,832745,1392
NZ_CP009695,832745,1392
NZ_CP009463,832565,1392
NZ_CP009462,832565,1392
NZ_CP019589,1990245,1392
NZ_CP014177,1543225,1392
NZ_CP014178,1543225,1392
NZ_CP015777,1654475,1392
NZ_CP015778,1654475,1392
NZ_CP018904,1936375,1392
NZ_CP018905,1936375,1392
NZ_CP009327,832445,1392
NZ_CP009326,832445,1392
NZ_CP007513,831065,658666
NZ_CP009317,832405,1396
NZ_CP009639,832865,1396
NZ_CP009636,832865,1396
NZ_CP009640,832865,1396
NZ_CP009638,832865,1396
NZ_CP009637,832865,1396
NZ_CP009635,832865,1396
NZ_CP009634,832865,1396
NZ_CP009627,832845,1396
NZ_CP022446,2224345,1396
NZ_CP022447,2224345,1396
NZ_CP022448,2224345,1396
NZ_CP009299,832385,1396
NZ_CP009967,833045,1396
NZ_CP009966,833045,1396
NZ_CP009969,833045,1396
NZ_CP009970,833045,1396
NZ_CP009965,833045,1396
NZ_CP009591,832805,1396
NZ_CP009592,832805,1396
NZ_CP009589,832805,1396
NZ_CP009939,789315,1396
NZ_CP009940,789315,1396
NZ_CP009593,832765,1396
NZ_CP009594,832765,1396
NZ_CP009595,832765,1396
NZ_CP015730,635895,1396
NZ_CP015728,635895,1396
NZ_CP015729,635895,1396
NZ_CP015590,1880305,1396
NZ_CP015591,1880305,1396
NZ_CP015592,1880305,1396
